Area,Area Id,Variable Name,Variable Id,Year,Value
Albania,3,Surface water: outflow to other countries secured through treaties,4174,1992,0
Albania,3,Surface water: total external renewable,4176,1992,3.3
Algeria,4,Surface water: inflow secured through treaties,4162,1992,0
Algeria,4,Surface water: total flow of border rivers,4165,1992,0
Algeria,4,Surface water: accounted flow of border rivers,4168,1992,0
Algeria,4,Surface water: accounted inflow,4164,1992,0.39
Algeria,4,Surface water: leaving the country to other countries (total),4171,1992,0.32
Algeria,4,Surface water: outflow to other countries not submitted to treaties,4172,1992,0.32
Algeria,4,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Algeria,4,Surface water: outflow to other countries secured through treaties,4174,1992,0
Algeria,4,Surface water: total external renewable,4176,1992,0.39
Angola,7,Surface water: inflow secured through treaties,4162,1992,0
Angola,7,Surface water: total flow of border rivers,4165,1992,0
Angola,7,Surface water: accounted flow of border rivers,4168,1992,0
Angola,7,Surface water: accounted inflow,4164,1992,0.4
Angola,7,Surface water: leaving the country to other countries (total),4171,1992,122.8
Angola,7,Surface water: outflow to other countries not submitted to treaties,4172,1992,122.8
Angola,7,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Angola,7,Surface water: outflow to other countries secured through treaties,4174,1992,0
Angola,7,Surface water: total external renewable,4176,1992,0.4
Antigua and Barbuda,8,Surface water: inflow secured through treaties,4162,1992,0
Antigua and Barbuda,8,Surface water: total flow of border rivers,4165,1992,0
Antigua and Barbuda,8,Surface water: accounted flow of border rivers,4168,1992,0
Antigua and Barbuda,8,Surface water: accounted inflow,4164,1992,0
Antigua and Barbuda,8,Surface water: leaving the country to other countries (total),4171,1992,0
Antigua and Barbuda,8,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Antigua and Barbuda,8,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Antigua and Barbuda,8,Surface water: outflow to other countries secured through treaties,4174,1992,0
Antigua and Barbuda,8,Surface water: total external renewable,4176,1992,0
Argentina,9,Surface water: inflow secured through treaties,4162,1992,0
Argentina,9,Surface water: total flow of border rivers,4165,1992,135.9
Argentina,9,Surface water: accounted flow of border rivers,4168,1992,67.94
Argentina,9,Surface water: accounted inflow,4164,1992,584.2
Argentina,9,Surface water: leaving the country to other countries (total),4171,1992,48
Argentina,9,Surface water: outflow to other countries not submitted to treaties,4172,1992,48
Argentina,9,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Argentina,9,Surface water: outflow to other countries secured through treaties,4174,1992,0
Argentina,9,Surface water: total external renewable,4176,1992,584.2
Armenia,1,Surface water: inflow secured through treaties,4162,1992,0
Armenia,1,Surface water: total flow of border rivers,4165,1992,1.82
Armenia,1,Surface water: accounted flow of border rivers,4168,1992,0.91
Armenia,1,Surface water: accounted inflow,4164,1992,0.91
Armenia,1,Surface water: leaving the country to other countries (total),4171,1992,5.28
Armenia,1,Surface water: outflow to other countries not submitted to treaties,4172,1992,5.28
Armenia,1,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Armenia,1,Surface water: outflow to other countries secured through treaties,4174,1992,0
Armenia,1,Surface water: total external renewable,4176,1992,0.91
Australia,10,Surface water: inflow secured through treaties,4162,1992,0
Australia,10,Surface water: total flow of border rivers,4165,1992,0
Australia,10,Surface water: accounted flow of border rivers,4168,1992,0
Australia,10,Surface water: accounted inflow,4164,1992,0
Australia,10,Surface water: leaving the country to other countries (total),4171,1992,0
Australia,10,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Australia,10,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Australia,10,Surface water: outflow to other countries secured through treaties,4174,1992,0
Australia,10,Surface water: total external renewable,4176,1992,0
Austria,11,Surface water: inflow secured through treaties,4162,1992,0
Austria,11,Surface water: total flow of border rivers,4165,1992,0
Austria,11,Surface water: accounted flow of border rivers,4168,1992,0
Austria,11,Surface water: accounted inflow,4164,1992,22.7
Austria,11,Surface water: leaving the country to other countries (total),4171,1992,77.7
Austria,11,Surface water: outflow to other countries not submitted to treaties,4172,1992,77.7
Austria,11,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Austria,11,Surface water: outflow to other countries secured through treaties,4174,1992,0
Austria,11,Surface water: total external renewable,4176,1992,22.7
Azerbaijan,52,Surface water: inflow secured through treaties,4162,1992,0
Azerbaijan,52,Surface water: total flow of border rivers,4165,1992,2.36
Azerbaijan,52,Surface water: accounted flow of border rivers,4168,1992,1.18
Azerbaijan,52,Surface water: accounted inflow,4164,1992,26.56
Azerbaijan,52,Surface water: outflow to other countries secured through treaties,4174,1992,0
Azerbaijan,52,Surface water: total external renewable,4176,1992,26.56
Bahamas,12,Surface water: inflow secured through treaties,4162,1992,0
Bahamas,12,Surface water: total flow of border rivers,4165,1992,0
Bahamas,12,Surface water: accounted flow of border rivers,4168,1992,0
Bahamas,12,Surface water: accounted inflow,4164,1992,0
Bahamas,12,Surface water: leaving the country to other countries (total),4171,1992,0
Bahamas,12,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Bahamas,12,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Bahamas,12,Surface water: outflow to other countries secured through treaties,4174,1992,0
Bahamas,12,Surface water: total external renewable,4176,1992,0
Bahrain,13,Surface water: inflow secured through treaties,4162,1992,0
Bahrain,13,Surface water: total flow of border rivers,4165,1992,0
Bahrain,13,Surface water: accounted flow of border rivers,4168,1992,0
Bahrain,13,Surface water: accounted inflow,4164,1992,0
Bahrain,13,Surface water: leaving the country to other countries (total),4171,1992,0
Bahrain,13,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Bahrain,13,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Bahrain,13,Surface water: outflow to other countries secured through treaties,4174,1992,0
Bahrain,13,Surface water: total external renewable,4176,1992,0
Bangladesh,16,Surface water: inflow secured through treaties,4162,1992,0
Bangladesh,16,Surface water: total flow of border rivers,4165,1992,0
Bangladesh,16,Surface water: accounted flow of border rivers,4168,1992,0
Bangladesh,16,Surface water: accounted inflow,4164,1992,1122
Bangladesh,16,Surface water: leaving the country to other countries (total),4171,1992,0.057
Bangladesh,16,Surface water: outflow to other countries not submitted to treaties,4172,1992,0.057
Bangladesh,16,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Bangladesh,16,Surface water: outflow to other countries secured through treaties,4174,1992,0
Bangladesh,16,Surface water: total external renewable,4176,1992,1122
Barbados,14,Surface water: inflow secured through treaties,4162,1992,0
Barbados,14,Surface water: total flow of border rivers,4165,1992,0
Barbados,14,Surface water: accounted flow of border rivers,4168,1992,0
Barbados,14,Surface water: accounted inflow,4164,1992,0
Barbados,14,Surface water: leaving the country to other countries (total),4171,1992,0
Barbados,14,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Barbados,14,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Barbados,14,Surface water: outflow to other countries secured through treaties,4174,1992,0
Barbados,14,Surface water: total external renewable,4176,1992,0
Belarus,57,Surface water: inflow secured through treaties,4162,1992,0
Belarus,57,Surface water: total flow of border rivers,4165,1992,0
Belarus,57,Surface water: accounted flow of border rivers,4168,1992,0
Belarus,57,Surface water: accounted inflow,4164,1992,23.9
Belarus,57,Surface water: leaving the country to other countries (total),4171,1992,57.9
Belarus,57,Surface water: outflow to other countries not submitted to treaties,4172,1992,57.9
Belarus,57,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Belarus,57,Surface water: outflow to other countries secured through treaties,4174,1992,0
Belarus,57,Surface water: total external renewable,4176,1992,23.9
Belgium,255,Surface water: inflow secured through treaties,4162,1992,0
Belgium,255,Surface water: total flow of border rivers,4165,1992,0
Belgium,255,Surface water: accounted flow of border rivers,4168,1992,0
Belgium,255,Surface water: accounted inflow,4164,1992,6.3
Belgium,255,Surface water: leaving the country to other countries (total),4171,1992,11
Belgium,255,Surface water: outflow to other countries not submitted to treaties,4172,1992,11
Belgium,255,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Belgium,255,Surface water: outflow to other countries secured through treaties,4174,1992,0
Belgium,255,Surface water: total external renewable,4176,1992,6.3
Belize,23,Surface water: inflow secured through treaties,4162,1992,0
Belize,23,Surface water: total flow of border rivers,4165,1992,0.864
Belize,23,Surface water: accounted flow of border rivers,4168,1992,0.432
Belize,23,Surface water: accounted inflow,4164,1992,6.474
Belize,23,Surface water: leaving the country to other countries (total),4171,1992,0
Belize,23,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Belize,23,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Belize,23,Surface water: outflow to other countries secured through treaties,4174,1992,0
Belize,23,Surface water: total external renewable,4176,1992,6.474
Benin,53,Surface water: inflow secured through treaties,4162,1992,0
Benin,53,Surface water: total flow of border rivers,4165,1992,32.19
Benin,53,Surface water: accounted flow of border rivers,4168,1992,16.09
Benin,53,Surface water: accounted inflow,4164,1992,16.09
Benin,53,Surface water: leaving the country to other countries (total),4171,1992,5.8
Benin,53,Surface water: outflow to other countries not submitted to treaties,4172,1992,5.8
Benin,53,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Benin,53,Surface water: outflow to other countries secured through treaties,4174,1992,0
Benin,53,Surface water: total external renewable,4176,1992,16.09
Bhutan,18,Surface water: inflow secured through treaties,4162,1992,0
Bhutan,18,Surface water: total flow of border rivers,4165,1992,0
Bhutan,18,Surface water: accounted flow of border rivers,4168,1992,0
Bhutan,18,Surface water: accounted inflow,4164,1992,0
Bhutan,18,Surface water: leaving the country to other countries (total),4171,1992,95
Bhutan,18,Surface water: outflow to other countries not submitted to treaties,4172,1992,78
Bhutan,18,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Bhutan,18,Surface water: outflow to other countries secured through treaties,4174,1992,0
Bhutan,18,Surface water: total external renewable,4176,1992,0
Bolivia (Plurinational State of),19,Surface water: inflow secured through treaties,4162,1992,0
Bolivia (Plurinational State of),19,Surface water: total flow of border rivers,4165,1992,15
Bolivia (Plurinational State of),19,Surface water: accounted flow of border rivers,4168,1992,11.5
Bolivia (Plurinational State of),19,Surface water: accounted inflow,4164,1992,270.5
Bolivia (Plurinational State of),19,Surface water: leaving the country to other countries (total),4171,1992,566
Bolivia (Plurinational State of),19,Surface water: outflow to other countries not submitted to treaties,4172,1992,566
Bolivia (Plurinational State of),19,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Bolivia (Plurinational State of),19,Surface water: outflow to other countries secured through treaties,4174,1992,0
Bolivia (Plurinational State of),19,Surface water: total external renewable,4176,1992,270.5
Bosnia and Herzegovina,80,Surface water: inflow secured through treaties,4162,1992,0
Bosnia and Herzegovina,80,Surface water: total flow of border rivers,4165,1992,0
Bosnia and Herzegovina,80,Surface water: accounted flow of border rivers,4168,1992,0
Bosnia and Herzegovina,80,Surface water: accounted inflow,4164,1992,2
Bosnia and Herzegovina,80,Surface water: leaving the country to other countries (total),4171,1992,35.5
Bosnia and Herzegovina,80,Surface water: outflow to other countries not submitted to treaties,4172,1992,35.5
Bosnia and Herzegovina,80,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Bosnia and Herzegovina,80,Surface water: outflow to other countries secured through treaties,4174,1992,0
Bosnia and Herzegovina,80,Surface water: total external renewable,4176,1992,2
Botswana,20,Surface water: inflow secured through treaties,4162,1992,0
Botswana,20,Surface water: total flow of border rivers,4165,1992,1.6
Botswana,20,Surface water: accounted flow of border rivers,4168,1992,0.8
Botswana,20,Surface water: accounted inflow,4164,1992,9.84
Botswana,20,Surface water: leaving the country to other countries (total),4171,1992,0.6
Botswana,20,Surface water: outflow to other countries not submitted to treaties,4172,1992,0.6
Botswana,20,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Botswana,20,Surface water: outflow to other countries secured through treaties,4174,1992,0
Botswana,20,Surface water: total external renewable,4176,1992,9.84
Brazil,21,Surface water: inflow secured through treaties,4162,1992,0
Brazil,21,Surface water: total flow of border rivers,4165,1992,0
Brazil,21,Surface water: accounted flow of border rivers,4168,1992,0
Brazil,21,Surface water: accounted inflow,4164,1992,2986
Brazil,21,Surface water: leaving the country to other countries (total),4171,1992,585.7
Brazil,21,Surface water: outflow to other countries not submitted to treaties,4172,1992,585.7
Brazil,21,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Brazil,21,Surface water: outflow to other countries secured through treaties,4174,1992,0
Brazil,21,Surface water: total external renewable,4176,1992,2986
Brunei Darussalam,26,Surface water: inflow secured through treaties,4162,1992,0
Brunei Darussalam,26,Surface water: total flow of border rivers,4165,1992,0
Brunei Darussalam,26,Surface water: accounted flow of border rivers,4168,1992,0
Brunei Darussalam,26,Surface water: accounted inflow,4164,1992,0
Brunei Darussalam,26,Surface water: leaving the country to other countries (total),4171,1992,0
Brunei Darussalam,26,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Brunei Darussalam,26,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Brunei Darussalam,26,Surface water: outflow to other countries secured through treaties,4174,1992,0
Brunei Darussalam,26,Surface water: total external renewable,4176,1992,0
Bulgaria,27,Surface water: inflow secured through treaties,4162,1992,0
Bulgaria,27,Surface water: total flow of border rivers,4165,1992,179
Bulgaria,27,Surface water: accounted flow of border rivers,4168,1992,0
Bulgaria,27,Surface water: accounted inflow,4164,1992,0.3
Bulgaria,27,Surface water: leaving the country to other countries (total),4171,1992,16.9
Bulgaria,27,Surface water: outflow to other countries not submitted to treaties,4172,1992,16.9
Bulgaria,27,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Bulgaria,27,Surface water: outflow to other countries secured through treaties,4174,1992,0
Bulgaria,27,Surface water: total external renewable,4176,1992,0.3
Burkina Faso,233,Surface water: inflow secured through treaties,4162,1992,0
Burkina Faso,233,Surface water: total flow of border rivers,4165,1992,0
Burkina Faso,233,Surface water: accounted flow of border rivers,4168,1992,0
Burkina Faso,233,Surface water: accounted inflow,4164,1992,1
Burkina Faso,233,Surface water: leaving the country to other countries (total),4171,1992,15.2
Burkina Faso,233,Surface water: outflow to other countries not submitted to treaties,4172,1992,15.2
Burkina Faso,233,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Burkina Faso,233,Surface water: outflow to other countries secured through treaties,4174,1992,0
Burkina Faso,233,Surface water: total external renewable,4176,1992,1
Burundi,29,Surface water: inflow secured through treaties,4162,1992,0
Burundi,29,Surface water: total flow of border rivers,4165,1992,4.7
Burundi,29,Surface water: accounted flow of border rivers,4168,1992,2.35
Burundi,29,Surface water: accounted inflow,4164,1992,2.476
Burundi,29,Surface water: leaving the country to other countries (total),4171,1992,7.6
Burundi,29,Surface water: outflow to other countries not submitted to treaties,4172,1992,7.6
Burundi,29,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Burundi,29,Surface water: outflow to other countries secured through treaties,4174,1992,0
Burundi,29,Surface water: total external renewable,4176,1992,2.476
Cabo Verde,35,Surface water: inflow secured through treaties,4162,1992,0
Cabo Verde,35,Surface water: total flow of border rivers,4165,1992,0
Cabo Verde,35,Surface water: accounted flow of border rivers,4168,1992,0
Cabo Verde,35,Surface water: accounted inflow,4164,1992,0
Cabo Verde,35,Surface water: leaving the country to other countries (total),4171,1992,0
Cabo Verde,35,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Cabo Verde,35,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Cabo Verde,35,Surface water: outflow to other countries secured through treaties,4174,1992,0
Cabo Verde,35,Surface water: total external renewable,4176,1992,0
Cambodia,115,Surface water: inflow secured through treaties,4162,1992,0
Cambodia,115,Surface water: total flow of border rivers,4165,1992,0
Cambodia,115,Surface water: accounted flow of border rivers,4168,1992,0
Cambodia,115,Surface water: accounted inflow,4164,1992,355.5
Cambodia,115,Surface water: leaving the country to other countries (total),4171,1992,471.5
Cambodia,115,Surface water: outflow to other countries not submitted to treaties,4172,1992,471.5
Cambodia,115,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Cambodia,115,Surface water: outflow to other countries secured through treaties,4174,1992,0
Cambodia,115,Surface water: total external renewable,4176,1992,355.5
Cameroon,32,Surface water: inflow secured through treaties,4162,1992,0
Cameroon,32,Surface water: total flow of border rivers,4165,1992,12.3
Cameroon,32,Surface water: accounted flow of border rivers,4168,1992,6.15
Cameroon,32,Surface water: accounted inflow,4164,1992,10.15
Cameroon,32,Surface water: leaving the country to other countries (total),4171,1992,40
Cameroon,32,Surface water: outflow to other countries not submitted to treaties,4172,1992,40
Cameroon,32,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Cameroon,32,Surface water: outflow to other countries secured through treaties,4174,1992,0
Cameroon,32,Surface water: total external renewable,4176,1992,10.15
Canada,33,Surface water: inflow secured through treaties,4162,1992,0
Canada,33,Surface water: total flow of border rivers,4165,1992,0
Canada,33,Surface water: accounted flow of border rivers,4168,1992,0
Canada,33,Surface water: accounted inflow,4164,1992,52
Canada,33,Surface water: leaving the country to other countries (total),4171,1992,138.3
Canada,33,Surface water: outflow to other countries not submitted to treaties,4172,1992,138.3
Canada,33,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Canada,33,Surface water: outflow to other countries secured through treaties,4174,1992,0
Canada,33,Surface water: total external renewable,4176,1992,52
Central African Republic,37,Surface water: inflow secured through treaties,4162,1992,0
Central African Republic,37,Surface water: accounted flow of border rivers,4168,1992,0
Central African Republic,37,Surface water: accounted inflow,4164,1992,0
Central African Republic,37,Surface water: leaving the country to other countries (total),4171,1992,141
Central African Republic,37,Surface water: outflow to other countries not submitted to treaties,4172,1992,141
Central African Republic,37,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Central African Republic,37,Surface water: outflow to other countries secured through treaties,4174,1992,0
Central African Republic,37,Surface water: total external renewable,4176,1992,0
Chad,39,Surface water: inflow secured through treaties,4162,1992,0
Chad,39,Surface water: total flow of border rivers,4165,1992,0
Chad,39,Surface water: accounted flow of border rivers,4168,1992,0
Chad,39,Surface water: accounted inflow,4164,1992,30.7
Chad,39,Surface water: leaving the country to other countries (total),4171,1992,10.15
Chad,39,Surface water: outflow to other countries not submitted to treaties,4172,1992,10.15
Chad,39,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Chad,39,Surface water: outflow to other countries secured through treaties,4174,1992,0
Chad,39,Surface water: total external renewable,4176,1992,30.7
Chile,40,Surface water: inflow secured through treaties,4162,1992,0
Chile,40,Surface water: total flow of border rivers,4165,1992,0
Chile,40,Surface water: accounted flow of border rivers,4168,1992,0
Chile,40,Surface water: accounted inflow,4164,1992,38.06
Chile,40,Surface water: leaving the country to other countries (total),4171,1992,3.15
Chile,40,Surface water: outflow to other countries not submitted to treaties,4172,1992,3.15
Chile,40,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Chile,40,Surface water: outflow to other countries secured through treaties,4174,1992,0
Chile,40,Surface water: total external renewable,4176,1992,38.06
China,351,Surface water: inflow secured through treaties,4162,1992,0
China,351,Surface water: total flow of border rivers,4165,1992,20.3
China,351,Surface water: accounted flow of border rivers,4168,1992,10.15
China,351,Surface water: accounted inflow,4164,1992,27.32
China,351,Surface water: leaving the country to other countries (total),4171,1992,718.8
China,351,Surface water: outflow to other countries not submitted to treaties,4172,1992,718.8
China,351,Surface water: outflow to other countries submitted to treaties,4173,1992,0
China,351,Surface water: outflow to other countries secured through treaties,4174,1992,0
China,351,Surface water: total external renewable,4176,1992,27.32
Colombia,44,Surface water: inflow secured through treaties,4162,1992,0
Colombia,44,Surface water: total flow of border rivers,4165,1992,0
Colombia,44,Surface water: accounted flow of border rivers,4168,1992,0
Colombia,44,Surface water: accounted inflow,4164,1992,215
Colombia,44,Surface water: leaving the country to other countries (total),4171,1992,1375
Colombia,44,Surface water: outflow to other countries not submitted to treaties,4172,1992,1375
Colombia,44,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Colombia,44,Surface water: outflow to other countries secured through treaties,4174,1992,0
Colombia,44,Surface water: total external renewable,4176,1992,215
Comoros,45,Surface water: inflow secured through treaties,4162,1992,0
Comoros,45,Surface water: total flow of border rivers,4165,1992,0
Comoros,45,Surface water: accounted flow of border rivers,4168,1992,0
Comoros,45,Surface water: accounted inflow,4164,1992,0
Comoros,45,Surface water: leaving the country to other countries (total),4171,1992,0
Comoros,45,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Comoros,45,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Comoros,45,Surface water: outflow to other countries secured through treaties,4174,1992,0
Comoros,45,Surface water: total external renewable,4176,1992,0
Congo,46,Surface water: inflow secured through treaties,4162,1992,0
Congo,46,Surface water: accounted flow of border rivers,4168,1992,558
Congo,46,Surface water: accounted inflow,4164,1992,610
Congo,46,Surface water: leaving the country to other countries (total),4171,1992,197
Congo,46,Surface water: outflow to other countries not submitted to treaties,4172,1992,197
Congo,46,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Congo,46,Surface water: outflow to other countries secured through treaties,4174,1992,0
Congo,46,Surface water: total external renewable,4176,1992,610
Cook Islands,47,Surface water: inflow secured through treaties,4162,1992,0
Cook Islands,47,Surface water: total flow of border rivers,4165,1992,0
Cook Islands,47,Surface water: accounted flow of border rivers,4168,1992,0
Cook Islands,47,Surface water: accounted inflow,4164,1992,0
Cook Islands,47,Surface water: leaving the country to other countries (total),4171,1992,0
Cook Islands,47,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Cook Islands,47,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Cook Islands,47,Surface water: outflow to other countries secured through treaties,4174,1992,0
Cook Islands,47,Surface water: total external renewable,4176,1992,0
Costa Rica,48,Surface water: inflow secured through treaties,4162,1992,0
Costa Rica,48,Surface water: total flow of border rivers,4165,1992,0
Costa Rica,48,Surface water: accounted flow of border rivers,4168,1992,0
Costa Rica,48,Surface water: accounted inflow,4164,1992,0
Costa Rica,48,Surface water: leaving the country to other countries (total),4171,1992,9.655
Costa Rica,48,Surface water: outflow to other countries not submitted to treaties,4172,1992,9.655
Costa Rica,48,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Costa Rica,48,Surface water: outflow to other countries secured through treaties,4174,1992,0
Costa Rica,48,Surface water: total external renewable,4176,1992,0
Côte d'Ivoire,107,Surface water: inflow secured through treaties,4162,1992,0
Côte d'Ivoire,107,Surface water: total flow of border rivers,4165,1992,5.9
Côte d'Ivoire,107,Surface water: accounted flow of border rivers,4168,1992,3
Côte d'Ivoire,107,Surface water: accounted inflow,4164,1992,7.3
Côte d'Ivoire,107,Surface water: leaving the country to other countries (total),4171,1992,13.2
Côte d'Ivoire,107,Surface water: outflow to other countries not submitted to treaties,4172,1992,13.2
Côte d'Ivoire,107,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Côte d'Ivoire,107,Surface water: outflow to other countries secured through treaties,4174,1992,0
Côte d'Ivoire,107,Surface water: total external renewable,4176,1992,7.3
Croatia,98,Surface water: inflow secured through treaties,4162,1992,0
Croatia,98,Surface water: total flow of border rivers,4165,1992,68.66
Croatia,98,Surface water: accounted flow of border rivers,4168,1992,34.33
Croatia,98,Surface water: accounted inflow,4164,1992,67.8
Croatia,98,Surface water: leaving the country to other countries (total),4171,1992,39.7
Croatia,98,Surface water: outflow to other countries not submitted to treaties,4172,1992,39.7
Croatia,98,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Croatia,98,Surface water: outflow to other countries secured through treaties,4174,1992,0
Croatia,98,Surface water: total external renewable,4176,1992,67.8
Cuba,49,Surface water: inflow secured through treaties,4162,1992,0
Cuba,49,Surface water: total flow of border rivers,4165,1992,0
Cuba,49,Surface water: accounted flow of border rivers,4168,1992,0
Cuba,49,Surface water: accounted inflow,4164,1992,0
Cuba,49,Surface water: leaving the country to other countries (total),4171,1992,0
Cuba,49,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Cuba,49,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Cuba,49,Surface water: outflow to other countries secured through treaties,4174,1992,0
Cuba,49,Surface water: total external renewable,4176,1992,0
Cyprus,50,Surface water: inflow secured through treaties,4162,1992,0
Cyprus,50,Surface water: total flow of border rivers,4165,1992,0
Cyprus,50,Surface water: accounted flow of border rivers,4168,1992,0
Cyprus,50,Surface water: accounted inflow,4164,1992,0
Cyprus,50,Surface water: leaving the country to other countries (total),4171,1992,0
Cyprus,50,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Cyprus,50,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Cyprus,50,Surface water: outflow to other countries secured through treaties,4174,1992,0
Cyprus,50,Surface water: total external renewable,4176,1992,0
Democratic People's Republic of Korea,116,Surface water: inflow secured through treaties,4162,1992,0
Democratic People's Republic of Korea,116,Surface water: total flow of border rivers,4165,1992,20.3
Democratic People's Republic of Korea,116,Surface water: accounted flow of border rivers,4168,1992,10.15
Democratic People's Republic of Korea,116,Surface water: accounted inflow,4164,1992,10.15
Democratic People's Republic of Korea,116,Surface water: leaving the country to other countries (total),4171,1992,4.85
Democratic People's Republic of Korea,116,Surface water: outflow to other countries not submitted to treaties,4172,1992,4.85
Democratic People's Republic of Korea,116,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Democratic People's Republic of Korea,116,Surface water: outflow to other countries secured through treaties,4174,1992,0
Democratic People's Republic of Korea,116,Surface water: total external renewable,4176,1992,10.15
Democratic Republic of the Congo,250,Surface water: inflow secured through treaties,4162,1992,0
Democratic Republic of the Congo,250,Surface water: total flow of border rivers,4165,1992,0
Democratic Republic of the Congo,250,Surface water: accounted flow of border rivers,4168,1992,0
Democratic Republic of the Congo,250,Surface water: accounted inflow,4164,1992,383
Democratic Republic of the Congo,250,Surface water: leaving the country to other countries (total),4171,1992,3.301
Democratic Republic of the Congo,250,Surface water: outflow to other countries not submitted to treaties,4172,1992,3.301
Democratic Republic of the Congo,250,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Democratic Republic of the Congo,250,Surface water: outflow to other countries secured through treaties,4174,1992,0
Democratic Republic of the Congo,250,Surface water: total external renewable,4176,1992,383
Denmark,54,Surface water: inflow secured through treaties,4162,1992,0
Denmark,54,Surface water: total flow of border rivers,4165,1992,0
Denmark,54,Surface water: accounted flow of border rivers,4168,1992,0
Denmark,54,Surface water: accounted inflow,4164,1992,0
Denmark,54,Surface water: leaving the country to other countries (total),4171,1992,0
Denmark,54,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Denmark,54,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Denmark,54,Surface water: outflow to other countries secured through treaties,4174,1992,0
Denmark,54,Surface water: total external renewable,4176,1992,0
Djibouti,72,Surface water: inflow secured through treaties,4162,1992,0
Djibouti,72,Surface water: total flow of border rivers,4165,1992,0
Djibouti,72,Surface water: accounted flow of border rivers,4168,1992,0
Djibouti,72,Surface water: accounted inflow,4164,1992,0
Djibouti,72,Surface water: leaving the country to other countries (total),4171,1992,0
Djibouti,72,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Djibouti,72,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Djibouti,72,Surface water: outflow to other countries secured through treaties,4174,1992,0
Djibouti,72,Surface water: total external renewable,4176,1992,0
Dominica,55,Surface water: inflow secured through treaties,4162,1992,0
Dominica,55,Surface water: total flow of border rivers,4165,1992,0
Dominica,55,Surface water: accounted flow of border rivers,4168,1992,0
Dominica,55,Surface water: accounted inflow,4164,1992,0
Dominica,55,Surface water: leaving the country to other countries (total),4171,1992,0
Dominica,55,Surface water: outflow to other countries not submitted to treaties,4172,1992,0
Dominica,55,Surface water: outflow to other countries submitted to treaties,4173,1992,0
Dominica,55,Surface water: outflow to other countries secured through treaties,4174,1992,0
Dominica,55,Surface water: total external renewable,4176,1992,0
Dominican Republic,56,Surface water: inflow secured through treaties,4162,1992,0
Dominican Republic,56,Surface water: total flow of border rivers,4165,1992,0
Dominican Republic,56,Surface water: accounted flow of border rivers,4168,1992,0
